"timestamp";"id";"distance";"status"
"2018-03-26 15:07:28";"1";"377";"0"
"2018-03-26 15:07:28";"1";"376";"0"
"2018-03-26 15:07:29";"1";"377";"0"
"2018-03-26 15:07:30";"1";"377";"0"
"2018-03-26 15:07:31";"1";"378";"0"
"2018-03-26 15:07:32";"1";"375";"0"
"2018-03-26 15:07:32";"1";"376";"0"
"2018-03-26 15:07:33";"1";"376";"0"
"2018-03-26 15:07:34";"1";"3541";"0"
"2018-03-26 15:07:35";"1";"82";"0"
"2018-03-26 15:07:36";"1";"376";"0"
"2018-03-26 15:07:36";"1";"376";"0"
"2018-03-26 15:07:37";"1";"376";"0"
"2018-03-26 15:07:38";"1";"376";"0"
"2018-03-26 15:07:39";"1";"374";"0"
"2018-03-26 15:07:40";"1";"377";"0"
"2018-03-26 15:07:41";"1";"376";"0"
"2018-03-26 15:07:42";"1";"3503";"0"
"2018-03-26 15:07:42";"1";"82";"0"
"2018-03-26 15:07:43";"1";"376";"0"
"2018-03-26 15:07:44";"1";"3480";"0"
"2018-03-26 15:07:45";"1";"84";"0"
"2018-03-26 15:07:45";"1";"376";"0"
"2018-03-26 15:07:46";"1";"376";"0"
"2018-03-26 15:07:47";"1";"376";"0"
"2018-03-26 15:07:48";"1";"376";"0"
"2018-03-26 15:07:49";"1";"376";"0"
"2018-03-26 15:07:49";"1";"375";"0"
"2018-03-26 15:07:50";"1";"376";"0"
"2018-03-26 15:07:51";"1";"376";"0"
"2018-03-26 15:07:51";"1";"375";"0"
"2018-03-26 15:07:52";"1";"377";"0"
"2018-03-26 15:07:53";"1";"376";"0"
"2018-03-26 15:07:54";"1";"377";"0"
"2018-03-26 15:07:54";"1";"375";"0"
"2018-03-26 15:07:55";"1";"376";"0"
"2018-03-26 15:07:56";"1";"375";"0"
"2018-03-26 15:07:57";"1";"375";"0"
"2018-03-26 15:07:57";"1";"378";"0"
"2018-03-26 15:07:58";"1";"375";"0"
"2018-03-26 15:07:59";"1";"3492";"0"
"2018-03-26 15:08:00";"1";"86";"0"
"2018-03-26 15:08:01";"1";"375";"0"
"2018-03-26 15:08:02";"1";"376";"0"
"2018-03-26 15:08:02";"1";"375";"0"
"2018-03-26 15:08:03";"1";"376";"0"
"2018-03-26 15:08:04";"1";"375";"0"
"2018-03-26 15:08:05";"1";"3503";"0"
"2018-03-26 15:08:05";"1";"83";"0"
"2018-03-26 15:08:06";"1";"375";"0"
"2018-03-26 15:08:07";"1";"377";"0"
"2018-03-26 15:08:08";"1";"376";"0"
"2018-03-26 15:08:08";"1";"377";"0"
"2018-03-26 15:08:09";"1";"376";"0"
"2018-03-26 15:08:10";"1";"375";"0"
"2018-03-26 15:08:11";"1";"377";"0"
"2018-03-26 15:08:11";"1";"375";"0"
"2018-03-26 15:08:12";"1";"377";"0"
"2018-03-26 15:08:13";"1";"376";"0"
"2018-03-26 15:08:14";"1";"375";"0"
"2018-03-26 15:08:15";"1";"376";"0"
"2018-03-26 15:08:15";"1";"376";"0"
"2018-03-26 15:08:16";"1";"374";"0"
"2018-03-26 15:08:17";"1";"375";"0"
"2018-03-26 15:08:18";"1";"376";"0"
"2018-03-26 15:08:18";"1";"376";"0"
"2018-03-26 15:08:19";"1";"376";"0"
"2018-03-26 15:08:20";"1";"377";"0"
"2018-03-26 15:08:21";"1";"376";"0"
"2018-03-26 15:08:22";"1";"375";"0"
"2018-03-26 15:08:22";"1";"375";"0"
"2018-03-26 15:08:23";"1";"376";"0"
"2018-03-26 15:08:24";"1";"376";"0"
"2018-03-26 15:08:25";"1";"377";"0"
"2018-03-26 15:08:26";"1";"376";"0"
"2018-03-26 15:08:26";"1";"376";"0"
"2018-03-26 15:08:27";"1";"375";"0"
"2018-03-26 15:08:28";"1";"376";"0"
"2018-03-26 15:08:29";"1";"376";"0"
"2018-03-26 15:08:30";"1";"3478";"0"
"2018-03-26 15:08:31";"1";"83";"0"
"2018-03-26 15:08:32";"1";"376";"0"
"2018-03-26 15:08:32";"1";"375";"0"
"2018-03-26 15:08:33";"1";"376";"0"
"2018-03-26 15:08:34";"1";"375";"0"
"2018-03-26 15:08:35";"1";"376";"0"
"2018-03-26 15:08:35";"1";"375";"0"
"2018-03-26 15:08:36";"1";"376";"0"
"2018-03-26 15:08:37";"1";"376";"0"
"2018-03-26 15:08:38";"1";"3493";"0"
